カーナビゲーション,自動車に設置し、目的地への案内を行うカーナビゲーションシステムは1980年代から徐々に普及し始め、日本では搭載されていない車の方が珍しい状態にまで広がった。高額機器だったカーナビの普及は、業界各社の業績を大きく押し上げた。しかし、スマートフォンやタブレットなどモバイル端末の普及により、インターネットを利用した無料カーナビが登場するに及び、業界は大きな岐路を迎えている。
リナックス,1991年にフィンランドのヘルシンキ大学大学院生Linus Torvalds氏によって開発された、UNIX互換のOS。その後、フリーソフトウェアとして公開され、全世界のボランティアの開発者によって改良が重ねられ、デジタル家電の組み込み機器のOSなどとして利用されている。
株式市場,株式の発行と流通が行われる市場の総称。株式会社が資金調達の目的で新規に発行した証券が、発行者から直接もしくは証券会社などを通じて投資家が一次取得する市場を「発行市場」、これに対して既に発行された証券が売買される市場を「流通市場」という。
外国為替証拠金取引,一定の金額を証拠金(マージン)として業者に預け、外国通貨を売買する外国為替取引。FX(Foreign Exchange)や外貨保証金取引とも言われている。
航空測量,航空測量は、航空機を活用した「空」からの測量のこと。レーザー光などを活用し測量を行う。地上の地形などを正確に測定できるメリットがある。公共投資関連の需要が強く、大型プロジェクトなどがあると需要が拡大したりする。国内に加え、海外市場開拓を進める動きもある。
証券,世界的な金融危機からの離脱とアベノミクスによる景気回復を受けて、証券業界には追い風が吹いている。また、14年1月のNISA(少額投資非課税制度)スタートで「貯蓄から投資へ」の流れも定着するとの期待が高い。一方で、世界的な規制強化に対応するためのコスト負担も増えており、トップラインの拡大への投資が今後の鍵となりそうだ。
占い,「占い」はフィーチャーフォン(従来型携帯電話)に対する主力モバイルコンテンツの一つ。スマートフォンの普及で市場規模は縮小したものの、現在でも有力コンテンツの一つである。「占い」そのものは、紀元前からの長い歴史があり、対面鑑定から、占い本、占いコンテンツなどさまざまな形態に変化してきただけに、コンテンツ提供企業の開発力が試されている分野でもある。
デコメール,携帯電話のメールに絵文字や装飾、アニメーションGIFなどを付与できるサービスのことで、NTTドコモの登録商標。メールの文字や背景に色や動きを付けることが可能で、ダウンロードしたデコメ素材を使えば、さらに可愛く楽しいメールを作ることができる。
通信,通信とは、電気や電波を使って情報やデータなどをやりとりすること。電気を利用して音声や文字、画像などを伝達することを電気通信と呼ばれる。電話は最も身近なコミュニケーションツールであり、この他にも携帯電話やIP電話、光ファイバーを使った通信なども普及している。
投資情報,株式投資やFX投資、コモディテー投資など様々な投資で利益を上げるために必要な要素をテクニカルやファンダメンタルズ、需給関係などあらゆる角度から分析した情報。
情報配信,情報を配信するという定義に漠然とした部分もあるが、関連銘柄として一般的にイメージされるのは金融情報や株式などの投資情報をリアルタイムで配信する企業が対象。昨今の株式市場の活性化は紛れもなく追い風である。
知育,自分で考える能力を育てる教育を知育という。主に幼児期などから、この知育を進めることで知能指数が高まるとも言われている。いわゆる知育玩具や知育教材は数多くあり、有効的な使用で効果が高まる。
総務支援,中小企業の総務部門は、人材採用や財務経理、庶務など幅広い事業を手掛ける会社は少なくない。ただ、カバーする分野が広い一方、人員は限られ対応が遅れてしまうことは多々あるのが実情だ。この総務分野のサポートを行う支援サービスも存在する。
XBRL,「Extensible Business Reporting Language」の略で、IFRSでも使用される、各種財務報告用の情報を作成・流通・利用できるように標準化されたXMLベースの言語。日本では2008年度からEDINETへこの形式で提出することが義務づけられている。
人体通信,人体通信は、人間の身体を通信媒体として利用する技術のこと。現在は研究段階にあり、商業化に成功した企業が存在しない次世代技術の一つだ。セキュリティ認証や携帯端末間の通信に利用することなどが考えられている。
公衆無線LAN,公衆無線LANは、無線LANを利用してインターネットへの接続を提供するサービスのこと。具体的には、ノートパソコン・スマートフォンなどモバイル端末の所有者が、主に外出先や旅行先で、誰でも無線LANを利用してインターネットに接続できるサービスのこと。
IPv6,インターネットプロトコルの一種である「Internet Protocol Version 6」のことで、現在主流のIPv4のIPアドレスが約43億個であるのに対して、約340澗(澗は10の36乗)個のIPアドレスを持つ。インターネットの普及でIPv4のIPアドレスの枯渇が予想されたことから、それに代わるものとして一部で利用が始まっているが、IPv4からIPv6への移行方法などでまだ課題は多い。
ストレージ,データを記憶する装置のこと。ハードディスクなどの磁気ディスクやDVDやブルーレイディスクなどの光学ディスク、USBメモリやSSDなどフラッシュメモリ記憶装置などがある。このほか、オンライン上にデータを保存・共有するオンライン(クラウド)ストレージなどがある。
コネクテッドカー,情報端末としての機能をもたせた自動車のこと。センサーによって車両の状態や周囲の道路状況などの情報を取得し、ネットワークを介して集積・分析することで、これまでにはなかった新たな価値・サービスを創出する。カーナビゲーションなどを通じた情報サービスとの違いは、車両情報を直接管理・活用できるということであり、故障や事故時に自動的に緊急通報したり、走行実績と連動した保険の適用、あるいは車両追跡システムなど、自動車そのものがスマートフォン化されたような状態となることで、交通事故の低減や渋滞の緩和などが期待されている。
その他デジタル家電関連,デジタル化の波はあらゆるところに及んでいる。デジタル家電においても従来の枠組みに収まりきらない領域で事業を手掛ける企業が多数出現している。
マレーシア関連,成長する東南アジアの中でも特に成長が見込まれているマレーシア。2014年の経済成長率は6.0%で15年は4.8%が見込まれている。GDPの多くを輸出に依存する輸出依存型の国だが、日本は、マレーシアの製造業への投資国としてトップグループの位置にあり、ASEAN市場への戦略拠点と位置付けられている。
紙器,文字通り紙製の容器を意味するが、一般的には板紙などの厚紙素材で作られた箱形状のものを指し、段ボール箱をイメージすれば分かりやすい。パソコンなど情報家電の普及加速で段ボール需要が急激に増加した時代もあった。
生理用品,月経時に経血が漏れないよう用いる製品のこと。ナプキンやパンティライナー、タンポン、生理用ショーツ、月経カップなどがある。国内市場は生理対象人口(12～49歳)の減少がある一方、高付加価値品の使用促進が市場を牽引している。また、日本製のナプキンなどは高品質で知られており、インバウンド需要や中国をはじめとするアジアへの輸出なども関連銘柄を見るうえでのポイントとなっている。
病院経営,病院に勤務する医師は、激務だ。それに耐えられたのは、高額な報酬があったから。しかし、病院経営は諸条件が悪化し、これまでの報酬は保証できなくなってきている。病院がコスト削減を打ち出せば、結果として医師も離れ、更には患者も病院を離れる。その結果、多くの病院赤字が膨らむ悪循環に陥っているのが現状だ。株式市場では、病院の経営状態を改善するためのコンサルタント会社などが対象となる。
ブルーレイ,ブルーレイディスクのこと。青紫色レーザーで記録する光ディスクを指し、大容量で臨場感と迫力のある高精細映像の視聴を可能としている。ハイビジョンの録画も可能で映画やゲームなどの高画質コンテンツを楽しめるメディアとして市場が急拡大している。
DVD,高画像テレビなどに対応する次世代DVDは日本を代表する大手電機メーカーが先を競い、結局ブルーレイがその地位を確保したかたちだが、情報分野は日進月歩であり、現在は記録メディア自体の需要規模が縮小傾向にある。
ショッピングバッグ,買い物の際に販売店から提供されるショッピングバッグには、紙手提げ袋からポリ袋、レジ袋、紙角底袋など様々な種類がある。近年は環境への配慮の観点から小売り店がわたすポリ袋などは使わず、自分でバッグを持参する「エコバッグ」向けへの需要も膨らんでいる。
デジタル印刷,デジタルイメージを直接様々なものに印刷する技法で、インクジェットプリンターやレーザープリンター使用して普通紙だけでなく印画紙、キャンバス、ガラス、大理石など様々なものに印刷が可能。有版であるオフセット印刷と異なり、無版であることから、デジタル印刷では入稿から印刷までのプロセスを自動化することができ、内容の修正などが容易。
気象情報,天気予報というと、私達の日常に密着したお馴染みの存在だが、実はビッグビジネスでもある。農業、海運、航空、電力、小売り、観光業など、あらゆる産業で気象情報は必須のものとなっている。農業生産は天候に左右され、長期の気象予測は収益を左右する。発電計画は気温予測がなければ立てることができない。このため、気象情報にからんだビジネスを手掛ける企業は少なくない。
有機EL照明,有機物の発光体に電圧を流して発光する有機ELの仕組みを用いた照明。普及が急速に進んでいるLED照明に比べて「目に優しく、軽くて薄い」のが特徴とされる。一方でLED照明と比べコストが割高で、「次世代の照明」と言われつつも、普及が遅れているのが現状。
グラフェン,炭素原子が1原子の厚さで六角形格子構造に結合したシート。グラファイト(石墨)はグラフェンが積み重なり、層状構造になったものを指す。2004年に、単層のグラフェンの分離が成功して以降、その特異な電気的特性から電子材料として注目されている。
フッ素化合物,フッ素化合物は特殊ガスの形態で半導体や液晶分野向けをはじめ、製鉄、アルミニウム製錬など多岐にわたる需要がある。企業の設備投資意欲が高まると需要が増加し、関連する工業ガスや化学メーカーの株価も注目されやすい。19年7月には韓国へのフッ化水素の輸出及びこれらに関連する製造技術の移転(製造設備の輸出に伴うものも含む)について、輸出手続きが一度で済む包括許可制度の対象から外し、個別に審査や許可を必要とする優遇措置の撤廃を実施したことで関心が高まっている。
ノンフロン冷却,20世紀、フロンガスは冷媒や溶剤として大量に使用されていた。しかし1970年代にオゾン層の破壊が問題化、フロンがその原因であることが明らかになった。オゾン層を破壊しにくい代替フロンも登場したが、温室効果ガスであることが問題となり、フロンを冷媒として一切使わないノンフロン冷却への移行が進んだ。
ドライアイス,圧縮冷却して液化、さらに固体にした二酸化炭素による冷凍剤。マイナス70℃に近い低温となるため、少量でも冷却効果が大きい。常温常圧環境下では液体にはならず直接気体する。
REACH,EU(欧州連合)における化学物質の使用について定めた規則。化学物質が人の健康や環境に及ぼす悪影響を可能な限り小さくすることを目的として定められた。EU内で販売されるすべての化学品はREACHを守らねばならない。
ヒアリ関連,「ヒアリ」とは、強い毒を持つ南米原産のアリのこと。体長は2.5mmから6mm程度で、尻の部分には毒針がある。刺されると火傷のような激しい痛みを感じることからこう呼ばれているが、痛みだけではなく、アナフィラキシーショックを起こし死亡する場合もあるので殺人アリの異名もある。 もともと南米中部に生息していたが、繁殖力が強く、現在は米国をはじめとする環太平洋諸国や中国、台湾などにも定着している。日本では17年6月に神戸港に到着した貨物船のコンテナから初めて発見されたが、その後、大阪や名古屋、さらに東京などでも発見されている。前述のように危険な生物であることに加えて、「特定外来生物」にも指定されていることからその対策が求められており、殺虫剤メーカーなどが関連銘柄として物色されている。
高吸水性樹脂,高吸水性樹脂は特に高い水分保持性能を持つように設計された高分子製品のこと。紙おむつや生理用ナプキンといった、高い吸水性を必要とする製品に用いられる。また、簡易トイレや汚泥処理といった用途にも使われる。高齢化の進展により大人用紙おむつの出荷が拡大し、アジアでも経済成長により乳児用紙おむつや生理用ナプキンの出荷が増えており、高吸水性樹脂の市場は広がっている。
産業用ガス,「産業用ガス」は、一般的に家庭で使用されている燃料用の都市ガスやLPガスなどと区別して呼称される名称。主に製造業などで原料ガスなどとして利用されている工業用途の酸素、窒素、アルゴンなどが主体となる。従って、以前は「工業ガス」とも呼ばれ時期もあったが、近年、半導体産業用途の「特殊ガス」や病院などで利用される「医療用ガス」など多種多様な産業用途に利用されるガスを総称して、「産業用ガス」と呼んでいる。
表面処理薬品,金属などの表面処理加工に用いられるめっき用薬品のこと。工業用から家庭用製商品までのあらゆる産業で幅広く使用されていることから、景気拡大局面では需要が拡大する傾向がある。また環境対応製品なども注目されている。
殺菌剤,殺菌剤とは、植物の病気を防除する農薬のこと。葉の表面に付着している、または飛んできた病原菌を退治する農薬で予防効果に優れたものを「予防殺菌剤」、葉の中に浸透しすでに侵入した病原菌を退治するものを「治療殺菌剤」と分けて呼ぶこともある。
高脂血症薬,高脂血症は血液中に含まれる脂質が過剰な状態のこと。高コレステロール血症などともいう。高脂血症薬はこれらの症状の改善を図る治療薬。高脂血症は症状などはなく、自分で気づくことはないが、放置しておくと動脈硬化が進み、心筋梗塞や脳卒中につながる。そのため、症状の改善が必要とされている。
尿素SCRシステム,排ガス浄化技術の一つ。窒素酸化物(NOx)を低減する。アドブルー(尿素水溶液)を噴射することでNOxを窒素(N2)と水(H2O)に変換する仕組みで、ディーゼル車への搭載が進んでいる。
セラミックス,窯業で生産される製品の総称で、いわゆる陶磁器を指す。セラミックスの中でも、エレクトロニクス向けなど産業用途として使われるセラミックスは高い性能が求められることから「ファインセラミックス」と呼んで一般のものと区別している。
マグネシウム電池,現在、2次電池といえばリチウムイオン電池がその代名詞的な存在だが、マグネシウム電池はそのリチウムイオン電池に代替する可能性も期待されている。負極に金属マグネシウムを使用し、正極に空気中の酸素を使用する。リチウムイオン電池と比較し、高エネルギー密度、高安全性、低コストに優れているほか、マグネシウムの埋蔵量が豊富にあるといった点がメリットで、開発の進捗が注目されている。
酸化チタン,優れた白色度や隠蔽力、着色力、化学的に極めて高い安定性などの特色をもつ白色顔料。塗料や印刷インキ、製紙、プラスチック、化学繊維、ゴム、コンデンサ用などあらゆる分野に利用されている。
亜鉛,亜鉛は原子番号30の金属元素で、元素記号は Zn。主に、さび止め用のめっき鋼板として自動車向けや建設などのインフラ向けに使用されている。世界最大の消費国、鉱石生産国はともに中国だ。近年では、中国の環境規制を背景に生産の伸びが鈍化しているほか、世界各地で鉱山閉鎖も相次ぎ需給がひっ迫している。非鉄金属は金や銀、銅が注目されがちだが、需給ひっ迫に伴い亜鉛に対する関心も高まっている。
塩ビ,塩化ビニル樹脂やポリ塩化ビニルの略称。値段が安価であることから用途は多岐にわたり、衣類や消しゴム、水道パイプ、建材など様々な製品に利用されている。建設投資が拡大する過程で建材分野で塩ビ樹脂の需要も喚起されることになり、海外では米国のトランプ政権下での大規模インフラ投資や国内では安倍政権の景気対策が追い風となる。
カセイソーダ,塩を原料として製造されるソーダ製品群の一つ。基礎工業薬品としてさまざまな用途に使われる。化学繊維や石鹸・洗剤の原料となるほか、金属の精製や不純物除去、漂白や中和に用いられるなど、その用途は幅広い。
セメント,コンクリートを作るための材料の一つ。大別して「ポルトランドセメント」、「混合セメント」、「特殊セメント」の3つに分けられる。
チャインドネシア関連,中国(チャイナ)、インド、インドネシアをつなげた造語で、これら3国で事業展開する企業群をチャインドネシア関連という。
アクリル,アクリル酸エステルやメタクリル酸エステルの重合体で、透明性の高い非晶質の合成樹脂。ガラスを凌ぐ透明度や優れた加工性、高い耐候性、割れ難く安全性に優れることが特徴で水族館などで利用されている。
ネオジム磁石,ネオジム磁石はレアアースのネオジム、鉄、ホウ素を主成分とするレアアース磁石の一つ。最も強力な磁力を持つ永久磁石。1984年に日本で発明された。自動車や精密機器、医療機器などさまざまな分野で使用されている。
MRAM,MRAM(エムラム)とはMagnetoresistive Random Access Memoryの略称。「磁気抵抗メモリー」と訳されている。高速での読み書きが可能で低消費電力での稼動が可能なうえに、高集積性にも優れるなどの長所を持っている。
ニッケル水素電池,乾電池と異なり、充電しながら繰り返し使うことができる二次電池。三洋電機が2005年に発売した「eneloop」が大ヒットし、広く使われるようになった。
コバルト,「コバルト」は、単体は銀白色で鉄に似た光沢をもち、強磁性を示す。合金の成分として高速度鋼・耐熱鋼、永久磁石などに利用される。酸化物はガラス・陶磁器の青色着色顔料となる。 株式市場では、化合物半導体や磁石などの材料として取り上げられることが多い。
医療用ガス,医療ガスとは、患者の治療の際に使用されるガスのこと。麻酔薬と併用することで速やかな効果が見込めたり鎮痛のために使われたりする。麻酔薬や鎮痛剤の使用量の軽減や副作用を抑制したりするためにも効果がある。滅菌作用があるガスや冷凍効果のあるガスなど複数の種類がある。
設備投資,企業収益の回復を背景に設備投資拡大への機運が高まっている。過去20年間、バランスシートの調整を続けてきた日本企業の製造設備は、老朽化が目につくようになっており、これを省エネ性能に優れた最新機種に切り替える動きが広がっている。また、円安で国内への製造回帰の流れにあることもこれに拍車をかけている。
カード・リーダー,さまざまな規格のカードがあらゆる業界で使われる現代において、そのカードの読み取りを行うカード・リーダーも規格の数だけ必要とされ、製造を手掛ける企業の出番も多い。新規格のカードが普及する局面では、対応するカード・リーダー製造企業にも株式市場で脚光が当たる場面があるかもしれない。
プリント配線板処理薬,プリント配線板の製造の際に使用される薬品のこと。基板の品質維持や向上のために使われ、洗浄や着色、電気導電性、耐食性向上などのために用いられる。処理薬品はプリント配線板の製造に欠かせず、その重要性が高まっている。
ワイヤレス充電,ワイヤレス充電とは電源ケーブルがなくても電気を供給することを指し、ワイヤレス給電ともいう。電気機器を電源ケーブルにつながった充電器に置くだけで、電磁誘導などにより電気が供給される。 通信では無線LANの登場でLANケーブルが姿を消しつつあるが、充電器でも「電源コードがなくなる日」が現実味を帯びている。既に電動歯ブラシや電気シェーバー、スマートフォンなどで活用が進んでいるほか、電気自動車(EV)やプラグインハイブリッド車(PHEV)での利用に向けた実証実験も活発化している。総務省は14年に発表した報告書で、ワイヤレス充電システムの国内EVへの搭載率が20年に20%、30年に50%になると予測しており、巨大な市場が立ち上がる可能性がある。
超硬工具,超硬工具とは、炭化タングステンとコバルトを結合させてつくった超硬合金を用いた切削工具や耐摩工具、土木や鉱山で使用される建設工具などの総称。高温時の硬度低下が少なく、摩耗しにくいといった特徴がある。
BNCT,「BNCT」とは「Boron Neutron Capture Therapy」の略で、「ホウ素中性子捕捉療法」のこと。体内に注入したホウ素薬剤をがん細胞に取り込ませ、体外から中性子線を患部に照射して、その際に生じるホウ素と熱中性子との核分裂反応を利用してがん細胞を選択的に破壊する放射線治療法の一種。従来の放射線治療では、正常な細胞にもダメージを与えてしまう恐れがあるが、BNCTはがん細胞のみをピンポイントで破壊することができるため、患者への負担がより少ない治療法として注目されている。
かつら,国内かつら市場は約1300億円。男性向けはピークアウトを迎えたが、女性向けは緩やかに拡大傾向にある。今後はかつらの入り口としての育毛サービスの強化と女性向けの拡充、海外展開への注力などが課題となっている。
トイレタリー,日用品で化粧品や洗剤、洗面用具など肌を清潔に保ち、身だしなみを整える化学薬品の総称。医薬品(医薬部外品)なども含まれる。
バイオ後発薬,バイオ後発薬は、バイオ医薬品の特許の切れたもの。先発医薬品の特許期間や再審査期間など独占的販売期間の終了後に販売される医薬品を、ジェネリック医薬品(後発医薬品)といいう。 ジェネリック医薬品がバイオ後発薬と大きく異なるのは、品質、有効性、安全性について先行医薬品との同等性や同質性をヒトで検証しなくてもよいことにある。 承認申請も、ジェネリック医薬品は「生物学的同等性」が示されればよいのに対して、バイオ後発薬は新薬開発に近いレベルの資料の提出が求められる。
認知症薬,さまざまな原因で脳の細胞が死んでしまったり、働きが悪くなったりしたために障害がおこり、日常生活を送るうえで支障が出ている状態のこと。厚労省の推計では2025年には認知症の高齢者が700万人になるとの試算もあるが、一方で認知症を完治させる治療薬は2015年時点では存在しないため、iPS細胞を使用するなどさまざまなアプローチから研究が進められている。
メタノール,メタノールは、天然ガスや石炭ガスから製造されるアルコール類の一種。メタノールは従来、合成繊維や高機能プラスチック、接着剤など主として化学品原料として用いられてきたが、最近ではガソリン添加剤やバイオディーゼル、燃料電池といったエネルギー分野での利用・開発が進められている。
CO2削減触媒,「CO2削減触媒」は、地球温暖化などにつながる二酸化炭素の排出を防いだり、二酸化炭素を固定化したりするために利用する触媒のこと。
食品安全検査,近年、食の安全を脅かす事件が相次いで起き、食品安全検査への注目が高まっている。一部食品メーカーの製品に虫などが混入し、全製品の回収や生産停止に追い込まれたことは記憶に新しい。また、毒物混入事件も連続して起きており、食品安全検査への需要は高まっている。上場企業でも、食品内の異物検査や異臭検査など、食の安全に関連した事業を手掛ける企業は少なくない。
潤滑油,潤滑油は機械の歯車やエンジンに用いられる油。石油が原料に用いられるため、石油企業が供給している場合が多い。
食品トレー,食物を載せて使う浅い容器。業務用はポリスチレン系素材が使われ、食品スーパーなどで回収、リサイクルされている。
香料,香料は食品や化粧品などさまざまな製品に香りを与えるための物質。食品用の香料をフレーバー、化粧品やトイレタリーなどに使用するものをフレグランスと呼ぶ。香りに対する好みは国や地域ごとに違いが大きく、業界各社にはそれに対応した製品が求められる。
ナイロン,米デュポン社のウォーレス・カロザースが絹に似た合成繊維を目指して発明した素材。本来、インビスタ社(旧デュポン社)の商品名だが、長鎖状ポリアミドの総称となっている。炭素原子の数によりナイロン6、ナイロン66、ナイロン12などの種類があり、衣料のほか、タイヤコードなど産業分野にも採用されている。
バルブ,"「バルブ」は、液体や気体の配管など、流体が通る系統に設けられる流れの方向・圧力・流量の制御を行う機器の総称。バルブの内部には,外部から操作できる弁が組み込まれており,これを弁座に密着させて流れを遮断する。"
静電気対策,2つ物体が接触、分離することで生じる電気。接触による電子移動に伴い他方はプラス、もう片方がマイナスに帯電する。「静電気」との名とは裏腹に、動電気へと移行する際には、目や耳で確認できるほどダイナミックな変化を示すことも多い。冬の乾燥した日の衣服の脱着などで誰しも経験があろうが、この静電気放電は精密な電子回路・電気機器などに破壊的なダメージをもたらすリスクがある。このため、製造業ではFA工場などにおける静電気対策が重要性を増している。
冷蔵庫,冷蔵庫は、食料品などの物品を低温で保管することを目的とした家電製品。現代では電気エネルギーを冷却に用いる電気冷蔵庫を指すことが多い。冷蔵庫は白モノ家電のひとつで、対象は大手家電メーカー。
事務機器,企業が経済活動を行う上で必須の事務機器は多い。従業員の勤怠を管理するタイムレコーダー、重要書類を裁断するシュレッダーなど、これらの機器を製造販売する企業も株式市場には数多く上場している。
伝動ベルト,伝動ベルトは自動車業界向けや産業機械向け、あるいはOA機器向けなどの生産ラインで必須の商品であり、企業の増産に向けた投資や既存設備の更新などで需要が喚起される。種類としてはVベルト、平ベルトなどが代表的。
診断薬,疾病の診断や臓器の機能検査に用いられる医薬品のこと。人体に直接試薬を投与する体内診断薬と血液や尿などに含まれている成分を調べる体外診断薬の2種類に分類され、どちらも疾病などの診断時に有力な補助手段となり、市場規模は着実に拡大している。
CAE,「CAE」は、工業製品の設計・開発工程を支援するコンピュータシステム。具体的には、 製品の設計支援システムや、設計した製品のモデルを使って強度や耐熱性などの特性を計算する解析システムや、製品の機能や性能を確認するためのシミュレーションシステムも含む 。
鉄道系ICカード,自動改札機にタッチし、出場の際に再びこれにタッチすることで簡単に使用できることが特徴。ＪＲ東日本ではＳｕｉｃａ（スイカ）、ＪＲ西日本ではＩＣＯＣＡ（イコカ）、首都圏の交通事業者が採用する「ＰＡＳＭＯ」などがあり、これらは相互利用が可能。
サービサー,債権回収会社のこと。金融機関などから委託または譲り受けで特定金銭債権の管理回収を行う認可を得た民間の債権管理回収専門業者を指す。「債権管理回収業に関する特別措置法(サービサー法)」が施行され、民間会社の設立ができるようになった。
妖怪ウォッチ,「妖怪ウォッチ」は、「イナズマイレブン」シリーズや「ダンボール戦機」シリーズを出したゲーム開発会社レベルファイブのクロスメディアプロジェクト作品。先の2作品と同じく多角メディア展開を前提として企画されたもの。テレビ東京系列で放送されているアニメも絶好調、その主題歌も大ヒットし、バンダイナムコホールディングスが販売する「妖怪メダル」は品切れになるなど社会的なブームを呼び起こした。
適正検査テスト,適性検査テストとは、入社の際に行われる性格検査や能力(学力)検査のこと。また、建築基準法に基づく建築物の確認検査などを呼ぶ場合もある。
レジャー施設関連,レジャー施設には遊園地やテーマパーク、動物園、水族館、温泉、ゴルフ場、スキー場、ビーチなどがある。遊園地やテーマパークなどを運営する企業や、アトラクションや遊戯施設を製造する企業、ホテルなどの宿泊施設を経営するなどがある。
測量,測量は土地の位置・状態調査などを行うこと。また、そこで測った内容を地図や地形図などの資料とすること。いわば土地の状態を知り、確定させる最も重要な手段であり、土木・建設、不動産業などは測量という基礎の上に成立しているといえる。また、自動運転技術なども、測量によって得られた基礎データの上に成り立っている技術といえよう。
光免疫療法,がんの治療法の一つで、がん細胞にナノレベルの爆弾を仕掛け、テレビのリモコンに使うのと同じような近赤外線(ただしリモコンとは周波数が異なる)の光エネルギーで爆発させるというもの。米国立衛生研究所(NIH)傘下の国立がん研究所(NCI)の小林久隆主任研究員が2011年に開発した「日本発」の技術で、翌12年には、当時のオバマ米大統領が一般教書演説(施政方針演説)で言及するなど、画期的な治療法として注目されている。
CS放送,「CS放送」は、通信衛星を使った衛星放送。日本では1992年から音声放送を開始。1996にパーフェクTVがデジタルテレビ放送を開始した。その後、ディレクTV、JスカイBなどが開局したが、これら3社は合併や統合により2000年に「スカイパーフェクTV!」として再編され、現在は「スカパー!」となっている。
BS放送,「BS放送」はブロードキャスティング・サテライトで、放送衛星を使用した衛星放送のこと。NHKをはじめ、WOWOWなどの民間放送のキー局がサービスを展開している。
環境関連,「環境関連」は、広義では生物を取り巻く外界に発生する、生物にとって有害な現象のこと。狭義には、人類の活動が人類を取り巻く環境あるいは自然総体に対して各種の干渉を行ったことで、悪影響を生じさせる現象に関連すること。 株式市場では、主に環境を改善、あるいは悪化防止に向けた改善策関連をビジネスとしている銘柄のことを「環境関連銘柄」という。
人工透析,腎機能を人工的に代替すること。腎臓機能が低下し腎不全になると、血液中の老廃物や水分の濾過を行い尿として排出する機能が低下し尿毒症となる。これを防ぐために行われるのが人工透析で、これを必要とする患者数は年々増加し、2011年には国内で初めて30万人を超えた。
企業経営,日本版スチュワードシップコードの導入に加え、15年6月からのコーポレートガバナンスコード導入で企業経営に対する意識の高まりは、株式市場にも多大な影響を与えた。資本効率の高さを示すROEなどが指標面で一段と重みを増している。
タクシー,タクシー関連銘柄だが、その数は多くない。東京都内の大手タクシー4社のことを、業界では通称「大日本帝国」という。すなわち大和自動車交通、日本交通、帝都自動車交通、国際自動車の頭文字をとってそう呼ぶわけだが、このなかで上場しているのは東証2部の大和自動車交通のただ1社。景気の影響を強く受けるタクシー業界、バブル経済時代には深夜ともなるとタクシー乗り場に長蛇の列ができていたことが思い出される。
自動車,自動車産業は市場規模が大きく、裾野も広い。まさに現代の基幹産業としての地位を占めている。日本は世界的に有力な自動車メーカーを有しており、株式市場での自動車株の存在感は大きい。自動車株は景気の動向に加え、為替の影響も受けやすく、円安局面では為替メリット享受で株価が上がりやすい特徴がある。
製造業全般,「製造業」と一口で言っても、その事業形態は多岐にわたる。製造のみを行い販売は他社に任せる形態もあれば、製造小売という製造と小売りまでを一貫して手掛ける業態もある。また、他社が企画・開発した製品の製造のみを専門的に請け負うような業態や、製造工程の一部のみを引き受ける事業もあり、それぞれに収益を得る仕組みが異なっており、企業分析をする上では、この違いを理解しておくことが重要となる。
生命保険,「生命保険」は、人の生死を保険事故(保険会社などが保険金支払義務を具体化する事故)とする保険で、傷害保険や医療保険などと同じように、人の身体に関する偶然な出来事を対象とする保険。あらかじめ定められた一定の金額を支払う定額保険の代表的なもので、実際に生じた損害をてん補する損害保険と区別される。株式市場では、銀行、証券などと並んで金融関連株の一角として位置づけられる。また、上場株式を大量に保有し、売買もする大口の機関投資家としての位置づけもある。
清掃用品,洗剤や洗浄剤、ワックス、モップなど掃除や清掃作業で使う用品の総称を指す。国内市場は成熟しているが、近年では経済発展による生活水準の上昇を背景に新興国における需要も拡大しており、ビジネスチャンスは拡大している。
発毛・育毛,「発毛」は、そのとおり発毛。さまざまな原因により脱毛状態になってしまった状態から、髪の毛を増やすこと。発毛剤は、毛髪の司令塔でもある毛母細胞の働きを活性化させ、休止期にある毛根から、再び発毛をさせる効果が期待される。「育毛」は、今ある髪をしっかりと育てていくこと。 育毛剤であれば、脱毛を予防したり、フケやかゆみをおさえ、丈夫な髪を育てることになる。そして、頭皮環境を整えることになるため、薄毛部分からの発毛も期待することができる。
毛髪,髪の毛にからんだ製品は多い。シャンプーやコンディショナーのほか、整髪剤、カラーリング剤、育毛剤などが大きな市場を形成している。一般向けの製品のほか、美容院など向けのプロ用製品も存在する。
芳香剤,香りをつける薬剤で悪臭などの除去を目的にしたりする。トイレや自動車内、リビングルームなどで使われる。衣類の汗の匂いを消すためなどにも使われる。良い香りは、生活を快適にさせてくれるため芳香剤には着実な需要がある。
食中毒対策,厚生労働省の調べによると、2014年の食中毒患者数は1万9355人、死者は2人だった。食品企業や外食企業、中食企業など食にかかわる企業にとって、食中毒患者の発生は、企業存亡の危機に直結しかねない事態となる。そのため、万が一にも食中毒の発生を避けるべく、厳重な対策が行われている。
